name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name,wk_name,nation,cls,ab_br,rb_br,sb_br,ab_repair,rb_repair,sb_repair,is_premium,ab_rp_rate,ab_sl_rate,rb_rp_rate,rb_sl_rate,sb_rp_rate,sb_sl_rate
etndard_4m,139.0,66.94,1.24,1.1,2.58,2.55,521.0,55.47,1.37,1.49,1.1,1.16,,,,,,,Etendard_IVM,Etendard_IVM,France,Aviation,9.3,9.0,9.3,4620.0,10817.0,41218.0,False,220.0,90.0,220.0,300.0,220.0,330.0
f-100d,474.0,59.01,1.91,1.88,0.61,0.59,1443.0,65.12,1.21,1.42,0.93,1.09,18.0,,,,,0.5,F-100D,F-100D,USA,Aviation,9.3,9.7,9.7,2566.0,9619.0,10983.0,False,220.0,90.0,220.0,300.0,220.0,350.0
mig-19pt,469.0,64.43,2.37,2.53,0.38,0.42,1407.0,43.36,1.34,1.42,0.31,0.34,43.0,,,1.74,,,MiG-19PT,MiG-19PT,USSR,Aviation,9.7,9.7,9.7,5877.0,9683.0,14431.0,False,214.0,120.0,214.0,320.0,214.0,470.0
javelin_fmk9,120.0,50.58,1.79,2.4,0.03,0.05,327.0,60.06,1.04,1.06,0.44,0.51,20.0,,,,,,Javelin_F.(A.W.)_Mk.9,Javelin_F.(A.W.)_Mk.9,Britain,Aviation,8.3,8.7,8.7,2582.0,8452.0,17531.0,False,214.0,90.0,214.0,310.0,214.0,380.0
md_454_mystere_4a,57.0,100.0,1.36,1.08,3.85,2.89,144.0,57.26,1.3,1.63,2.43,3.11,,,,,,,M.D.454_IVA,Mystere_IVA,France,Aviation,9.0,8.7,8.7,11619.0,10559.0,23483.0,False,214.0,90.0,214.0,300.0,214.0,600.0
f-86k_late,64.0,80.25,0.98,0.94,,,78.0,93.87,2.28,2.68,2.11,2.68,,,,,,,F-86K,F-86K_(France),France,Aviation,9.0,9.3,9.3,5539.0,20264.0,38111.0,False,214.0,90.0,214.0,350.0,214.0,320.0
hunter_f6,91.0,95.24,4.75,3.2,4.28,2.49,837.0,68.89,1.8,2.06,1.43,1.63,26.0,,,1.65,,2.46,Hunter_F.6,Hunter_F.6,Britain,Aviation,10.0,10.3,9.7,4077.0,16308.0,13318.0,False,226.0,80.0,226.0,270.0,226.0,370.0
md_450b_barougan,57.0,100.0,2.8,1.0,2.0,0.89,416.0,57.76,0.66,0.86,0.8,1.04,,,,,,,M.D.450B_Barougan,M.D.450B_Barougan,France,Aviation,7.3,7.7,7.7,2304.0,8870.0,9889.0,False,196.0,80.0,196.0,240.0,196.0,500.0
me-262c-2b,57.0,54.44,1.37,1.71,0.35,0.17,331.0,61.03,1.8,1.79,0.43,0.4,,,,,,,Me_262_C-2b,Me_262_C-2b,Germany,Aviation,8.0,8.0,8.0,4713.0,17738.0,9021.0,False,202.0,110.0,202.0,370.0,202.0,510.0
mig-15bis_ish,82.0,60.71,1.86,1.56,0.67,0.68,881.0,60.95,1.22,1.63,1.16,1.53,15.0,,,1.0,,,MiG-15bis_ISH,MiG-15bis_ISH,USSR,Aviation,8.7,8.3,8.7,2900.0,3480.0,10520.0,True,416.0,200.0,416.0,440.0,416.0,540.0
f-86f-35,132.0,68.45,1.33,1.1,1.22,1.02,811.0,49.76,1.39,1.49,1.23,1.31,15.0,,,1.45,,1.91,F-86F-35,F-86F-35,USA,Aviation,7.7,8.3,9.0,3500.0,4400.0,12570.0,True,464.0,200.0,464.0,500.0,464.0,600.0
meteor_fmk8_reaper,27.0,100.0,1.1,1.05,4.6,3.64,549.0,54.8,0.55,0.62,1.54,1.61,33.0,,,0.38,,1.0,Meteor_F_Mk.8_Reaper,Meteor_F_Mk.8_Reaper,Britain,Aviation,7.7,8.0,8.0,2900.0,3750.0,3750.0,True,404.0,200.0,404.0,460.0,404.0,580.0
canberra_bmk2,111.0,49.73,,,7.47,6.24,66.0,83.34,,,1.96,2.19,3.0,,,,,,Canberra_B_Mk_2,Canberra_B_Mk_2,Britain,Aviation,8.7,8.3,7.7,12838.0,24879.0,51302.0,False,190.0,100.0,190.0,350.0,190.0,270.0
yak-17,50.0,3.92,0.71,1.5,0.04,0.5,26.0,,,1.61,,1.56,,,,,,,Yak-17,Yak-17,USSR,Aviation,6.3,6.7,7.0,5548.0,22698.0,21033.0,False,202.0,110.0,202.0,290.0,202.0,600.0
f-86f-30_japan,17.0,76.67,2.73,3.27,2.33,2.43,1061.0,62.75,1.1,1.3,1.26,1.5,,,,,,,F-86F-30_,F-86F-30_(Japan),Japan,Aviation,8.0,8.3,8.7,4471.0,11564.0,13550.0,False,202.0,100.0,202.0,310.0,202.0,300.0
yak-30d,62.0,100.0,2.64,3.33,0.64,0.43,126.0,56.25,4.44,7.84,3.0,3.74,,,,,,,Yak-30,Yak-30,USSR,Aviation,8.7,8.3,8.0,9929.0,16549.0,27038.0,False,208.0,110.0,208.0,320.0,208.0,340.0
hunter_f1,105.0,59.76,1.99,1.89,1.48,1.32,379.0,76.19,1.86,3.16,0.58,1.02,25.0,,,4.0,,,Hunter_F_1,Hunter_F.1,Britain,Aviation,9.0,9.0,9.0,3533.0,13440.0,19243.0,False,214.0,90.0,214.0,340.0,214.0,350.0
me-163b,49.0,84.13,6.56,5.19,0.75,0.65,233.0,59.74,2.3,4.74,0.13,0.26,,,,,,,Me_163_B,Me_163_B,Germany,Aviation,8.0,8.0,8.0,5782.0,9555.0,6602.0,False,202.0,130.0,202.0,380.0,202.0,440.0
f-86f-40_japan,78.0,70.46,3.05,2.29,2.45,1.89,456.0,65.65,1.44,1.59,1.82,1.97,,,,,,,F-86F-40_,F-86F-40_(Japan),Japan,Aviation,8.3,9.3,9.3,7133.0,14860.0,18819.0,False,208.0,120.0,208.0,370.0,208.0,360.0
yak-23,138.0,52.16,7.41,4.7,2.43,1.71,63.0,71.88,2.75,1.78,0.38,1.0,55.0,65.91,11.39,19.8,,,Yak-23,Yak-23,USSR,Aviation,8.0,8.3,7.7,8196.0,27742.0,23858.0,False,202.0,110.0,202.0,370.0,202.0,450.0
f9f-8,453.0,63.07,2.1,1.73,0.66,0.55,521.0,60.39,2.02,2.23,1.61,1.79,37.0,,,3.13,,,F9F-8,F9F-8,USA,Aviation,8.3,8.3,8.3,3763.0,17203.0,24622.0,False,214.0,90.0,214.0,310.0,214.0,350.0
f-86a-5,464.0,59.69,1.46,1.43,0.85,0.83,1113.0,51.48,1.16,1.15,1.73,1.71,24.0,,,,,,F-86A-5,F-86A-5,USA,Aviation,7.7,8.3,8.7,3107.0,10105.0,12213.0,False,202.0,90.0,202.0,330.0,202.0,500.0
f3d_1,173.0,67.43,2.04,1.88,5.83,5.98,972.0,61.41,0.98,1.11,2.01,2.28,,,,,,,F3D-1,F3D-1,USA,Aviation,7.0,7.0,7.0,4957.0,7101.0,16696.0,False,196.0,100.0,196.0,180.0,196.0,440.0
r2y2_kai,29.0,100.0,2.0,2.25,4.0,5.08,313.0,67.36,0.7,1.65,1.97,3.6,21.0,,,3.29,,1.05,R2Y2_Kai_V3,R2Y2_Kai_V3,Japan,Aviation,7.3,7.7,7.7,4312.0,23275.0,26631.0,False,202.0,90.0,202.0,290.0,202.0,330.0
r2y2_v1,43.0,100.0,1.57,0.39,6.0,2.73,782.0,63.88,1.19,1.64,1.75,2.42,,,,,,,R2Y2_Kai_V1,R2Y2_Kai_V1,Japan,Aviation,7.7,7.3,7.0,3613.0,11012.0,36296.0,False,190.0,100.0,190.0,270.0,190.0,270.0
r2y2_v2,29.0,100.0,2.0,1.15,4.0,2.71,269.0,72.71,1.07,1.98,1.89,3.49,,,,,,,R2Y2_Kai_V2,R2Y2_Kai_V2,Japan,Aviation,7.3,7.7,7.3,4324.0,19110.0,27023.0,False,196.0,100.0,196.0,290.0,196.0,330.0
me-262a-1a,9.0,,,1.11,,1.78,358.0,43.97,1.08,1.62,0.64,0.94,,,,,,,Me_262_A-1a,Me_262_A-1a,Germany,Aviation,7.3,7.0,7.0,3142.0,10136.0,18802.0,False,190.0,110.0,190.0,310.0,190.0,450.0
f-86f-2,414.0,57.16,1.91,1.96,0.41,0.43,2973.0,71.15,1.94,3.22,1.37,2.29,,,,,,,F-86F-2,F-86F-2,USA,Aviation,9.0,9.0,9.0,4188.0,22966.0,16387.0,False,214.0,90.0,214.0,310.0,214.0,410.0
f-86_canadair_german,63.0,67.59,1.44,1.23,2.04,1.48,278.0,70.13,1.89,1.6,1.89,1.49,11.0,,,0.22,,,CL-13A_Mk_5,CL-13A_Mk_5,Germany,Aviation,8.3,9.3,9.0,3701.0,12158.0,9835.0,False,214.0,90.0,214.0,290.0,214.0,440.0
f-84g,207.0,67.38,2.29,2.03,5.6,4.78,319.0,63.33,2.44,1.66,6.04,3.83,,,,,,,F-84G-21-RE,F-84G-21-RE,USA,Aviation,7.7,7.7,8.0,3926.0,11282.0,10733.0,False,196.0,90.0,196.0,270.0,196.0,480.0
la_200_toriy,107.0,100.0,5.31,3.64,2.27,1.87,350.0,66.87,3.04,3.31,1.26,1.56,,,,,,,La-200,La-200,USSR,Aviation,7.3,7.7,8.0,2530.0,6041.0,11915.0,False,202.0,100.0,202.0,320.0,202.0,500.0
md_452_mystere_2c_preproduction,82.0,23.02,1.33,0.86,0.76,0.74,421.0,59.37,1.2,1.3,1.58,1.75,,,,,,,M.D.452_IIC,M.D.452_IIC,France,Aviation,8.7,8.3,8.7,3805.0,11388.0,5680.0,False,208.0,90.0,208.0,310.0,208.0,510.0
sea_hawk_fga6,30.0,96.88,,,6.44,4.66,439.0,65.1,0.58,0.86,1.48,2.2,1.0,,,,,,sea_hawk_fga6_shop,Sea_Hawk_FGA.6,Britain,Aviation,8.0,7.7,7.3,3081.0,10679.0,18934.0,False,202.0,90.0,202.0,280.0,202.0,400.0
sea_venom_faw20,57.0,90.91,1.45,0.51,3.55,2.16,64.0,100.0,1.64,3.29,4.57,5.64,,,,,,,Sea_Venom_FAW_20,Sea_Venom_FAW_20,Britain,Aviation,8.0,7.7,8.0,3483.0,17419.0,21748.0,False,208.0,90.0,208.0,370.0,208.0,440.0
arado-234,73.0,50.0,,,14.03,27.24,1516.0,69.24,,,3.65,4.78,,,,,,,Ar_234_B-2,Ar_234_B-2,Germany,Aviation,6.3,6.3,6.7,9081.0,12278.0,24282.0,False,190.0,110.0,190.0,310.0,190.0,400.0
fj_4b,148.0,85.8,2.55,1.25,13.54,6.55,320.0,63.9,1.44,1.66,1.6,1.81,,,,,,,FJ-4B,FJ-4B,USA,Aviation,9.0,8.7,9.0,3850.0,12699.0,21480.0,False,220.0,80.0,220.0,250.0,220.0,350.0
f-84g_france,85.0,84.07,2.67,2.24,4.83,4.73,583.0,67.63,1.25,1.6,2.15,2.82,,,,,,,F-84G-26-RE,F-84G-21-RE,USA,Aviation,7.7,7.7,8.0,3926.0,11282.0,10733.0,False,196.0,90.0,196.0,270.0,196.0,480.0
tu_14t,310.0,69.06,0.51,0.39,6.94,5.66,354.0,25.8,0.29,0.25,1.24,1.02,29.0,,,,,0.8,Tu-14T,Tu-14T,USSR,Aviation,8.0,8.0,8.0,4242.0,13840.0,22569.0,False,196.0,80.0,196.0,280.0,196.0,330.0
il_28sh,354.0,65.38,0.38,0.31,7.02,6.01,1200.0,54.59,0.19,0.16,1.7,1.33,73.0,100.0,0.78,1.89,2.44,1.04,IL-28Sh,IL-28Sh,USSR,Aviation,8.0,8.0,8.0,4703.0,6773.0,23796.0,False,202.0,80.0,202.0,200.0,202.0,300.0
mig-15bis_nr23_german,167.0,67.36,6.7,9.94,0.47,0.86,1593.0,60.59,1.82,2.61,0.83,1.2,,,,,,,MiG-15bis,MiG-15bis_(Germany),Germany,Aviation,8.7,8.3,8.7,4564.0,10756.0,12397.0,False,208.0,110.0,208.0,360.0,208.0,520.0
attaker_fb1,82.0,44.2,0.83,1.19,3.06,4.41,581.0,64.29,1.09,1.44,1.43,1.88,,,,,,,Attacker_FB_1,Attacker_FB_1,Britain,Aviation,6.7,7.0,7.3,2877.0,8923.0,8579.0,False,190.0,90.0,190.0,240.0,190.0,580.0
f-86f-25,385.0,63.68,1.62,1.18,1.16,0.86,735.0,64.54,1.97,2.53,1.44,1.85,,,,,,,F-86F-25,F-86F-25,USA,Aviation,7.7,8.3,8.7,3607.0,18913.0,14307.0,False,208.0,90.0,208.0,370.0,208.0,510.0
me-262a-2a,,,,,,,186.0,74.29,1.63,3.09,1.75,3.23,,,,,,,Me_262_A-2a,Me_262_A-2a,Germany,Aviation,6.7,6.7,6.7,8387.0,15533.0,18485.0,False,196.0,110.0,196.0,210.0,196.0,410.0
fj_4b_agm_12b,15.0,58.33,1.83,1.62,6.0,5.2,1971.0,76.16,0.35,0.37,2.89,3.13,13.0,,,,,,FJ-4B_VMF-232,FJ-4B_VMF-232,USA,Aviation,9.0,8.7,9.0,4188.0,8740.0,15428.0,False,232.0,80.0,232.0,170.0,232.0,290.0
la-15,130.0,58.45,2.85,2.53,0.93,0.77,244.0,41.21,1.83,2.01,1.16,1.26,,,,,,,La-15,La-15,USSR,Aviation,8.0,8.0,8.0,4799.0,8911.0,13277.0,False,208.0,110.0,208.0,300.0,208.0,550.0
he-162a-2,119.0,70.84,2.96,2.88,0.4,0.21,168.0,36.43,2.6,3.25,0.32,0.47,,,,,,,He_162_A-2,He_162_A-2,Germany,Aviation,6.3,6.3,6.7,4489.0,11613.0,28195.0,False,190.0,120.0,190.0,300.0,190.0,380.0
yak-15_early,6.0,50.0,0.5,1.0,,,33.0,,,3.11,,0.67,,,,,,,Yak-15P,Yak-15P,USSR,Aviation,6.0,6.3,6.7,3896.0,12610.0,21247.0,False,190.0,120.0,190.0,320.0,190.0,400.0
me-163b-0,73.0,50.0,4.45,3.81,0.63,0.65,49.0,52.44,1.96,3.97,0.37,0.73,,,,,,,Me_163_B-0,Me_163_B-0,Germany,Aviation,9.3,8.7,8.3,12982.0,25599.0,26476.0,False,208.0,100.0,208.0,380.0,208.0,440.0
f-84b,425.0,64.27,1.86,2.35,4.13,5.6,872.0,59.31,0.67,0.72,1.58,1.69,,,,,,,F-84B-26,F-84B-26,USA,Aviation,6.7,7.3,8.0,6699.0,8321.0,9018.0,False,190.0,110.0,190.0,250.0,190.0,460.0
f-80a,290.0,67.62,2.74,2.09,1.0,0.79,464.0,65.91,2.1,2.86,1.29,1.75,,,,,,,F-80A-5,F-80A-5,USA,Aviation,6.7,7.0,7.0,3832.0,18759.0,16334.0,False,190.0,110.0,190.0,300.0,190.0,450.0
kitsuka,34.0,100.0,1.0,1.03,3.0,1.88,1070.0,71.4,1.46,2.33,0.61,0.98,,,,,,,Kikka,Kikka,Japan,Aviation,6.7,6.7,6.7,8717.0,12023.0,45195.0,False,190.0,110.0,190.0,320.0,190.0,320.0
f9f-5,244.0,52.22,1.86,2.32,1.24,1.68,148.0,64.82,1.05,1.12,1.46,1.57,,,,,,,F9F-5,F9F-5,USA,Aviation,8.3,8.3,8.3,4274.0,13131.0,15396.0,False,202.0,80.0,202.0,310.0,202.0,440.0
go229_v3,29.0,75.0,3.83,3.04,0.75,0.33,558.0,69.11,0.68,0.85,1.97,2.44,,,,,,,Ho_229_V3,Ho_229_V3,Germany,Aviation,7.3,7.3,7.7,3040.0,6335.0,24985.0,False,190.0,110.0,190.0,270.0,190.0,350.0
il_28,348.0,68.22,0.31,0.28,5.55,4.8,406.0,29.64,0.13,0.13,0.68,0.66,9.0,,,,,0.67,IL-28,IL-28,USSR,Aviation,8.0,8.0,8.0,4984.0,8946.0,21329.0,False,196.0,90.0,196.0,240.0,196.0,340.0
mig-9_ussr,17.0,,,,,,205.0,67.1,1.95,2.53,0.94,1.23,,,,,,,MiG-9_/L,MiG-9_(l),USSR,Aviation,7.7,7.3,7.7,4046.0,9662.0,17872.0,False,196.0,100.0,196.0,250.0,196.0,460.0
j8m1,143.0,62.16,3.19,5.58,0.01,0.59,165.0,88.87,3.17,10.55,0.23,0.64,,,,,,,Ki-200,Ki-200,Japan,Aviation,8.0,8.3,8.0,14406.0,33075.0,13671.0,False,202.0,110.0,202.0,330.0,202.0,320.0
meteor_fmk3,72.0,21.43,1.64,1.79,0.75,0.94,236.0,91.39,3.44,3.96,3.08,3.79,,,,,,,Meteor_F_Mk_3,Meteor_F_Mk_3,Britain,Aviation,7.3,7.3,7.0,3978.0,25565.0,36823.0,False,190.0,110.0,190.0,320.0,190.0,340.0
meteor_fmk8,134.0,76.19,1.67,1.06,7.5,5.18,200.0,68.79,3.31,5.41,2.6,3.72,,,,,,,Meteor_F_Mk_8_G.41K,Meteor_F_Mk_8_G.41K,Britain,Aviation,7.7,8.0,8.0,3315.0,15912.0,46410.0,False,208.0,90.0,208.0,350.0,208.0,280.0
f2h-2,237.0,61.82,2.16,1.8,0.91,0.75,264.0,65.95,0.43,0.58,0.85,1.15,,,,,,,F2H-2,F2H-2,USA,Aviation,7.7,8.0,8.0,3081.0,8133.0,15208.0,False,190.0,90.0,190.0,290.0,190.0,520.0
fiat_g91_r1,43.0,2.5,1.33,1.16,3.58,3.34,249.0,57.11,1.12,1.13,1.49,1.49,,,,,,,G.91_R/1,G.91_R/1,Italy,Aviation,8.3,8.7,8.7,4809.0,7254.0,37936.0,False,208.0,100.0,208.0,240.0,208.0,330.0
b-57,152.0,76.61,,,9.98,5.83,78.0,50.0,,,0.39,0.39,,,,,,,B-57A,B-57A,USA,Aviation,8.0,8.3,7.7,9141.0,30756.0,53219.0,False,190.0,110.0,190.0,360.0,190.0,320.0
me-262a-1a_u4,102.0,34.58,1.4,1.5,0.95,1.34,1781.0,64.76,0.19,0.18,2.03,1.93,,,,,,,Me_262_A-1/U4,Me_262_A-1/U4,Germany,Aviation,6.0,6.7,6.7,3359.0,4780.0,10090.0,False,190.0,130.0,190.0,220.0,190.0,530.0
f-80,239.0,71.87,2.23,1.47,1.79,1.23,243.0,81.76,2.33,6.66,2.83,8.28,,,,,,,F-80C-10,F-80C-10,USA,Aviation,7.7,7.7,7.7,4395.0,17848.0,11872.0,False,202.0,100.0,202.0,340.0,202.0,480.0
mig-9,88.0,100.0,5.23,2.65,0.2,0.13,480.0,44.2,1.11,1.05,0.65,0.61,,,,,,,MiG-9,MiG-9,USSR,Aviation,7.3,7.3,7.3,3151.0,6005.0,12425.0,False,190.0,110.0,190.0,260.0,190.0,570.0
me-262c-1a,14.0,25.0,2.25,2.25,,,216.0,50.81,0.94,1.14,0.15,0.2,,,,,,,Me_262_C-1a,Me_262_C-1a,Germany,Aviation,7.7,7.3,7.7,2660.0,7069.0,13037.0,False,196.0,110.0,196.0,380.0,196.0,460.0
mig-15_ns23,152.0,73.87,1.11,1.03,0.81,0.79,676.0,57.0,1.21,1.08,0.86,0.78,,,,,,,MiG-15,MiG-15,USSR,Aviation,8.7,8.3,8.3,3437.0,7509.0,12905.0,False,196.0,100.0,196.0,350.0,196.0,540.0
meteor_fmk4_sw,82.0,34.78,1.88,1.97,1.47,1.54,31.0,,,,,,,,,,,,Meteor_F_Mk_4_G.41G,Meteor_F_Mk_4_G.41G,Britain,Aviation,7.7,8.0,8.0,3169.0,11337.0,18126.0,False,208.0,90.0,208.0,370.0,208.0,290.0
meteor_fmk4_lw,128.0,73.87,2.34,1.23,0.9,0.49,111.0,86.42,2.23,5.4,2.61,6.0,15.0,,,,,,Meteor_F_Mk_4_G.41F,Meteor_F_Mk_4_G.41F,Britain,Aviation,7.7,7.7,7.7,3805.0,12358.0,15580.0,False,202.0,100.0,202.0,370.0,202.0,430.0
f-84g_italy,100.0,95.0,2.05,1.3,6.85,3.79,466.0,61.24,1.17,1.39,2.81,3.34,,,,,,,F-84G-21-RE,F-84G-21-RE,USA,Aviation,7.7,7.7,8.0,3926.0,11282.0,10733.0,False,196.0,90.0,196.0,270.0,196.0,480.0
fiat_g91_ps,85.0,,10.29,1.03,2.57,1.66,308.0,56.26,0.96,1.14,0.91,1.1,,,,,,,G.91_pre-serie,G.91_pre-serie,Italy,Aviation,8.3,8.3,8.3,3674.0,6565.0,9848.0,False,196.0,100.0,196.0,250.0,196.0,580.0
yak-15,60.0,50.0,2.85,5.44,,,84.0,70.45,3.5,4.48,1.3,1.48,,,,,,,Yak-15,Yak-15,USSR,Aviation,6.3,6.7,6.7,5851.0,18915.0,20428.0,False,196.0,110.0,196.0,300.0,196.0,420.0
venom_fb4,73.0,57.29,1.13,1.67,3.59,5.46,251.0,69.16,2.66,1.94,1.28,1.24,,,,,,,Venom_FB.4,Venom_FB.4,Britain,Aviation,8.7,8.7,9.0,4287.0,11925.0,18277.0,False,208.0,100.0,208.0,370.0,208.0,410.0
he-162a-1,14.0,,,,,,,,,,,,,,,,,,He_162_A-1,He_162_A-1,Germany,Aviation,6.3,6.3,6.7,10009.0,16471.0,15051.0,False,190.0,110.0,190.0,320.0,190.0,400.0
arado-234c-3,52.0,23.68,0.76,0.9,11.89,13.95,2039.0,66.62,0.12,0.18,2.96,3.75,,,,,,,Ar_234_C-3,Ar_234_C-3,Germany,Aviation,7.7,7.3,7.3,12408.0,7944.0,18763.0,False,202.0,100.0,202.0,210.0,202.0,390.0
meteor_fmk3_navy,66.0,40.63,1.65,1.57,0.83,0.8,135.0,85.95,1.88,2.39,0.98,1.26,,,,,,,Sea_Meteor_F_Mk_3,Sea_Meteor_F_Mk_3,Britain,Aviation,7.7,7.3,7.3,3315.0,12597.0,14586.0,False,196.0,100.0,196.0,330.0,196.0,390.0
mig-17,185.0,66.37,1.13,1.35,1.44,1.71,1091.0,62.59,1.84,2.83,0.59,0.9,53.0,100.0,1.77,2.19,,,MiG-17,MiG-17,USSR,Aviation,9.0,9.0,9.0,5240.0,12135.0,13693.0,False,208.0,110.0,208.0,310.0,208.0,480.0
b-57b,598.0,55.37,0.23,0.14,5.89,4.03,257.0,44.56,,,1.69,1.93,13.0,,,,,,B-57B,B-57B,USA,Aviation,8.3,8.3,8.0,6099.0,14586.0,18046.0,False,202.0,90.0,202.0,280.0,202.0,340.0
f9f-2,179.0,53.84,1.91,2.17,2.43,2.62,237.0,42.34,1.19,1.12,1.99,1.93,,,,,,,F9F-2,F9F-2,USA,Aviation,8.3,8.3,8.3,4019.0,10853.0,14994.0,False,196.0,90.0,196.0,300.0,196.0,430.0
mig-15,190.0,72.2,3.59,3.43,1.68,1.62,1831.0,63.96,1.78,2.28,0.74,0.94,35.0,100.0,1.0,0.95,,0.9,MiG-15bis,MiG-15bis,USSR,Aviation,8.7,8.3,8.7,6757.0,9790.0,12907.0,False,202.0,110.0,202.0,310.0,202.0,490.0
canberra_bimk6,165.0,45.36,0.34,0.27,5.15,4.08,49.0,57.0,0.22,0.85,2.79,5.42,,,,,,,Canberra_B_(I)_Mk_6,Canberra_B_(I)_Mk_6,Britain,Aviation,8.7,8.3,8.0,9709.0,20655.0,38813.0,False,202.0,100.0,202.0,340.0,202.0,320.0
so_4050_vautour_2b,289.0,70.87,,,6.69,5.42,297.0,45.05,,,0.78,1.08,,,,,,,S.O.4050_Vautour_IIB,S.O.4050_Vautour_IIB,France,Aviation,9.7,9.0,9.0,12387.0,18647.0,49244.0,False,196.0,90.0,196.0,360.0,196.0,280.0
so_4050_vautour_2a,224.0,71.18,0.19,0.17,6.91,5.32,258.0,55.86,0.14,0.12,1.54,1.43,,,,,,,S.O.4050_Vautour_IIA,S.O.4050_Vautour_IIA,France,Aviation,10.0,9.0,9.0,11823.0,11415.0,40076.0,False,208.0,70.0,208.0,240.0,208.0,270.0
md_450b_ouragan,69.0,98.15,3.48,1.48,1.9,1.62,216.0,79.58,1.57,1.95,2.22,3.03,19.0,,,5.0,,,M.D.450B_Ouragan,M.D.450B_Ouragan,France,Aviation,7.3,7.7,7.7,2478.0,12863.0,6619.0,False,190.0,90.0,190.0,350.0,190.0,420.0
la_174,22.0,100.0,2.75,,1.0,,11.0,,,,,,,,,,,,La-174,La-174,USSR,Aviation,8.0,8.0,8.0,11380.0,14003.0,20698.0,False,202.0,110.0,202.0,290.0,202.0,410.0
md_452_mystere_2a,10.0,,,,,,198.0,65.36,1.16,1.96,0.98,1.63,,,,,,,M.D.452_IIA,M.D.452_IIA,France,Aviation,8.0,8.0,8.3,2931.0,14874.0,11672.0,False,202.0,90.0,202.0,370.0,202.0,600.0
vampire_fb5,102.0,55.87,0.97,0.93,2.64,2.6,1254.0,64.24,0.64,0.87,1.38,1.9,,,,,,,Vampire_FB_5,Vampire_FB_5,Britain,Aviation,7.7,7.7,7.7,3447.0,14479.0,18617.0,False,196.0,100.0,196.0,270.0,196.0,440.0
j7w1,59.0,63.49,2.99,2.99,,,144.0,39.29,2.76,3.44,1.03,1.27,,,,,,,J7W1,J7W1,Japan,Aviation,5.7,6.0,5.7,5578.0,13629.0,8392.0,False,184.0,120.0,184.0,300.0,184.0,450.0
fw-190d-12,389.0,71.22,1.6,1.86,0.82,0.96,130.0,88.27,3.01,4.12,2.32,3.91,,,,,,,Fw_190_D-12,Fw_190_D-12,Germany,Aviation,6.0,5.3,5.7,3868.0,11144.0,18395.0,False,172.0,90.0,172.0,210.0,172.0,410.0
