name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name,wk_name,nation,cls,ab_br,rb_br,sb_br,ab_repair,rb_repair,sb_repair,is_premium,ab_rp_rate,ab_sl_rate,rb_rp_rate,rb_sl_rate,sb_rp_rate,sb_sl_rate
etndard_4m,78.0,72.58,1.32,0.95,5.02,3.56,1375.0,52.89,1.1,1.45,0.42,0.55,17.0,,,2.0,,1.5,Etendard_IVM,Etendard_IVM,France,Aviation,9.3,9.0,9.3,4579.0,14527.0,27180.0,False,220.0,100.0,220.0,260.0,220.0,490.0
f-100d,664.0,57.66,1.07,1.1,1.85,1.97,6471.0,63.36,1.21,1.64,0.39,0.52,567.0,87.87,7.08,2.61,0.14,0.05,F-100D,F-100D,USA,Aviation,9.7,9.7,9.7,3553.0,10807.0,22602.0,False,220.0,100.0,220.0,250.0,220.0,360.0
mig-19pt,499.0,44.89,1.78,1.63,0.05,0.05,2234.0,52.1,1.19,1.37,0.04,0.04,7.0,,,,,,MiG-19PT,MiG-19PT,USSR,Aviation,10.0,9.7,10.3,6469.0,9805.0,24209.0,False,220.0,130.0,220.0,230.0,220.0,430.0
javelin_fmk9,274.0,47.15,1.36,1.2,,,394.0,50.95,1.33,1.28,0.15,0.13,39.0,100.0,7.75,3.71,,,Javelin_F.(A.W.)_Mk.9,Javelin_F.(A.W.)_Mk.9,Britain,Aviation,8.7,8.7,8.7,3778.0,10138.0,16308.0,False,214.0,90.0,214.0,260.0,214.0,320.0
f-86k_late,49.0,100.0,6.56,5.75,1.44,1.21,141.0,15.28,2.42,1.91,0.72,0.4,3.0,,,,,,F-86K,F-86K_(France),France,Aviation,9.0,9.3,9.3,8241.0,27019.0,40529.0,False,214.0,120.0,214.0,290.0,214.0,520.0
hunter_f6,398.0,49.16,2.32,1.95,0.28,0.24,2074.0,54.41,1.67,2.08,0.5,0.62,109.0,,,3.05,,0.33,Hunter_F.6,Hunter_F.6,Britain,Aviation,10.0,10.0,9.7,6197.0,13590.0,44847.0,False,220.0,100.0,220.0,230.0,220.0,510.0
md_450b_barougan,115.0,84.17,2.21,1.17,5.16,3.2,1395.0,63.21,0.63,0.75,0.95,1.11,47.0,,,1.05,,1.1,M.D.450B_Barougan,M.D.450B_Barougan,France,Aviation,7.7,7.7,7.7,3309.0,11336.0,9513.0,False,190.0,110.0,190.0,250.0,190.0,300.0
me-262c-2b,57.0,92.71,2.75,3.11,1.21,1.1,607.0,77.67,2.58,4.98,0.18,0.32,3.0,,,3.0,,1.0,Me_262_C-2b,Me_262_C-2b,Germany,Aviation,8.0,8.0,8.0,5701.0,17890.0,13937.0,False,202.0,120.0,202.0,330.0,202.0,300.0
mig-15bis_ish,59.0,59.09,1.11,1.29,2.36,3.34,640.0,51.07,0.53,0.58,0.58,0.63,6.0,,,,,,MiG-15bis_ISH,MiG-15bis_ISH,USSR,Aviation,8.7,8.3,8.7,2000.0,2900.0,890.0,True,416.0,200.0,416.0,400.0,416.0,540.0
f-86f-35,124.0,100.0,3.67,1.58,4.8,1.52,4045.0,53.32,0.97,1.18,0.53,0.64,,,,,,,F-86F-35,F-86F-35,USA,Aviation,8.0,8.3,9.0,2410.0,3700.0,2300.0,True,464.0,200.0,464.0,460.0,464.0,580.0
meteor_fmk8_reaper,54.0,31.41,0.9,0.76,1.97,1.87,1185.0,48.18,0.55,0.57,1.4,1.52,309.0,100.0,4.73,1.28,2.13,0.72,Meteor_F_Mk.8_Reaper,Meteor_F_Mk.8_Reaper,Britain,Aviation,8.0,8.0,8.0,2400.0,4400.0,7400.0,True,428.0,180.0,428.0,420.0,428.0,540.0
canberra_bmk2,101.0,85.0,,,15.65,7.56,187.0,17.36,,,0.58,0.63,114.0,100.0,0.23,0.11,1.37,0.64,Canberra_B_Mk_2,Canberra_B_Mk_2,Britain,Aviation,8.3,8.3,7.7,15674.0,26123.0,65919.0,False,190.0,150.0,190.0,380.0,190.0,430.0
yak-17,118.0,47.31,3.8,3.48,0.25,0.27,114.0,61.83,2.02,2.4,0.82,0.99,,,,,,,Yak-17,Yak-17,USSR,Aviation,6.3,6.7,7.0,6254.0,23959.0,16393.0,False,202.0,130.0,202.0,370.0,202.0,390.0
f-86f-30_japan,103.0,29.17,3.78,2.87,1.5,1.45,1831.0,65.91,1.38,1.84,0.95,1.25,13.0,,,,,,F-86F-30_,F-86F-30_(Japan),Japan,Aviation,8.0,8.3,8.7,5674.0,11172.0,14888.0,False,202.0,130.0,202.0,250.0,202.0,360.0
yak-30d,774.0,68.8,2.08,2.89,0.44,0.6,662.0,58.64,1.6,2.23,0.54,0.78,51.0,,7.1,3.79,,,Yak-30,Yak-30,USSR,Aviation,8.3,8.3,8.0,10947.0,17822.0,30552.0,False,208.0,140.0,208.0,330.0,208.0,380.0
